StudentID,department,gender,address,admission_status,aboriginal,child_of_new_residents,family_children_ranking,parent_avg_income_per_month,on_campus_accommodation,main_source_of_living_expenses,student_loan,tuition_waiver,father_live_or_not,father_occupations,father_education,mother_live_or_not,mother_occupations,mother_education,num_required_credits,num_elective_credits,sick_leave,personal_leave,learning_status,target_group
4961,Psychology,Male,Rural,Not Admitted,1,0,3,4940,0,Family Support,0,1,0,Businessman,High School,1,Businesswoman,Master,105,21,1,4,1,Group 3
6199,Engineering,Female,Urban,Not Admitted,1,1,5,4206,0,Family Support,0,1,1,Businessman,Master,1,Teacher,High School,84,23,3,4,1,Group 1
4306,Psychology,Male,Urban,Not Admitted,0,0,4,7080,1,Scholarship,1,1,0,Chef,Bachelor,0,Engineer,High School,92,5,2,4,1,Group 3
4236,Computer Science,Female,Rural,Admitted,1,1,3,3164,0,Scholarship,0,1,1,Artist,Master,1,Nurse,Master,61,0,0,3,0,Group 2
1783,Business Administration,Male,Rural,Not Admitted,1,1,3,6757,1,Scholarship,0,1,0,Teacher,High School,0,Businesswoman,High School,95,6,0,2,1,Group 3
3167,Biology,Male,Rural,Not Admitted,0,1,3,5911,1,Family Support,0,1,0,Engineer,High School,0,Teacher,Master,109,17,1,2,0,Group 3
6757,Psychology,Female,Urban,Not Admitted,1,1,3,6165,1,Scholarship,1,0,0,Doctor,Master,0,Pilot,High School,32,27,3,4,0,Group 3
4329,Biology,Male,Urban,Admitted,1,0,3,4211,1,Family Support,1,0,1,Pilot,Master,1,Nurse,Bachelor,54,5,0,0,0,Group 1
2826,Psychology,Male,Urban,Admitted,0,0,5,6159,1,Scholarship,0,0,0,Doctor,High School,0,Police Officer,High School,113,18,1,4,1,Group 2
4637,Computer Science,Male,Urban,Not Admitted,0,0,5,4481,0,Family Support,1,1,0,Chef,Master,1,Teacher,High School,96,18,1,4,1,Group 2
2645,Engineering,Female,Rural,Not Admitted,1,0,4,4495,0,Scholarship,0,0,1,Engineer,Bachelor,1,Librarian,High School,104,0,3,1,0,Group 1
9694,Biology,Male,Urban,Admitted,0,1,2,4792,0,Scholarship,0,0,1,Lawyer,Bachelor,1,Police Officer,Master,99,23,0,4,1,Group 1
9354,Biology,Female,Rural,Admitted,1,0,4,5419,0,Family Support,0,0,1,Police Officer,Master,0,Police Officer,Master,75,13,0,3,1,Group 3
1493,Engineering,Male,Urban,Not Admitted,1,1,3,6727,0,Family Support,0,0,0,Police Officer,Bachelor,0,Businesswoman,Master,118,22,3,2,0,Group 1
1976,Biology,Female,Urban,Admitted,0,1,2,3364,1,Scholarship,0,0,1,Lawyer,Bachelor,1,Police Officer,High School,33,0,3,4,1,Group 1
7896,Biology,Male,Urban,Not Admitted,0,0,4,7214,1,Scholarship,1,1,1,Lawyer,Bachelor,1,Pilot,Master,31,29,4,0,1,Group 1
4952,Psychology,Male,Rural,Admitted,0,0,2,3408,1,Family Support,1,0,1,Lawyer,Master,1,Pilot,High School,76,26,1,2,1,Group 1
2625,Psychology,Female,Rural,Not Admitted,0,0,5,3362,0,Scholarship,1,0,0,Engineer,Bachelor,0,Teacher,High School,101,13,3,2,1,Group 1
9774,Engineering,Male,Rural,Not Admitted,1,0,3,6440,0,Scholarship,1,0,1,Teacher,Bachelor,1,Teacher,High School,92,27,3,0,1,Group 3
5200,Computer Science,Female,Rural,Not Admitted,0,0,2,7418,0,Scholarship,0,1,1,Teacher,High School,1,Doctor,Master,75,16,3,1,1,Group 1
1792,Biology,Male,Urban,Not Admitted,0,1,1,3757,0,Scholarship,1,1,1,Artist,Bachelor,0,Engineer,Master,90,8,1,0,1,Group 3
1745,Computer Science,Female,Urban,Admitted,0,0,3,6365,1,Family Support,0,0,1,Police Officer,Bachelor,0,Teacher,Master,43,10,3,3,0,Group 1
2454,Engineering,Male,Urban,Admitted,0,0,5,6551,1,Scholarship,0,1,0,Artist,Master,1,Nurse,High School,33,6,1,0,1,Group 2
8990,Engineering,Female,Urban,Not Admitted,1,0,5,5991,0,Scholarship,0,1,1,Lawyer,Bachelor,0,Nurse,Bachelor,79,8,1,1,1,Group 2
1444,Psychology,Male,Urban,Admitted,0,1,4,3447,0,Scholarship,1,0,1,Pilot,Master,1,Librarian,Master,86,10,2,4,0,Group 3
4350,Biology,Female,Rural,Not Admitted,0,0,1,6201,1,Family Support,1,1,0,Engineer,High School,0,Pilot,High School,74,10,4,4,0,Group 2
8448,Business Administration,Female,Rural,Admitted,1,1,2,5751,0,Family Support,0,0,1,Businessman,Bachelor,0,Businesswoman,Bachelor,45,25,4,2,0,Group 1
4739,Engineering,Male,Urban,Not Admitted,0,1,4,4791,1,Family Support,1,1,1,Chef,High School,1,Artist,Bachelor,68,8,4,4,1,Group 2
4031,Biology,Female,Urban,Admitted,1,1,5,5389,0,Family Support,1,1,1,Doctor,High School,1,Librarian,Master,116,2,3,4,1,Group 2
4173,Computer Science,Female,Urban,Admitted,1,0,2,7570,0,Family Support,0,1,1,Chef,Bachelor,0,Artist,High School,37,8,4,0,1,Group 3
3695,Psychology,Male,Urban,Admitted,1,1,5,3290,0,Scholarship,1,0,1,Pilot,High School,1,Police Officer,Master,112,7,2,2,1,Group 2
9263,Computer Science,Male,Rural,Admitted,1,1,5,3171,0,Scholarship,1,1,0,Pilot,Bachelor,1,Pilot,Master,75,21,1,2,0,Group 2
4781,Engineering,Male,Urban,Not Admitted,0,1,1,3300,0,Scholarship,1,1,1,Lawyer,High School,1,Pilot,Bachelor,93,4,3,0,0,Group 3
5491,Engineering,Male,Urban,Not Admitted,1,0,3,6166,0,Scholarship,0,1,1,Artist,Master,0,Artist,Master,81,4,3,3,0,Group 3
5614,Computer Science,Male,Urban,Admitted,0,1,2,6976,1,Scholarship,0,1,0,Businessman,Master,0,Engineer,Master,48,14,2,3,1,Group 3
8431,Engineering,Male,Urban,Admitted,1,0,1,6014,1,Scholarship,1,1,0,Businessman,Master,1,Engineer,Master,119,4,1,3,0,Group 2
8576,Biology,Female,Rural,Admitted,1,1,5,5304,0,Family Support,1,0,0,Police Officer,Master,1,Librarian,Bachelor,111,25,4,0,0,Group 1
3440,Engineering,Female,Urban,Admitted,0,1,5,4746,0,Family Support,1,1,1,Artist,High School,0,Pilot,Bachelor,58,1,1,4,0,Group 3
9403,Psychology,Female,Rural,Not Admitted,0,0,1,3514,1,Family Support,1,1,1,Lawyer,High School,1,Librarian,Master,80,12,1,1,0,Group 1
3221,Biology,Male,Rural,Admitted,1,1,2,3678,1,Scholarship,1,0,0,Police Officer,High School,0,Businesswoman,Bachelor,43,27,0,3,0,Group 1
3593,Business Administration,Male,Urban,Admitted,0,1,5,6979,1,Family Support,1,0,1,Police Officer,High School,0,Doctor,Bachelor,65,13,4,4,0,Group 3
2457,Engineering,Female,Urban,Admitted,1,1,2,6421,0,Family Support,0,0,0,Teacher,High School,0,Businesswoman,Master,40,0,3,3,0,Group 1
9499,Engineering,Female,Urban,Admitted,0,0,1,5252,0,Family Support,1,1,0,Doctor,Bachelor,1,Librarian,High School,85,17,2,1,1,Group 3
7830,Psychology,Male,Urban,Admitted,1,0,5,7785,1,Family Support,0,0,1,Engineer,Master,0,Teacher,Master,79,2,1,4,1,Group 1
2944,Psychology,Female,Urban,Admitted,0,0,4,3343,0,Scholarship,1,1,0,Engineer,Master,1,Engineer,High School,74,13,0,3,0,Group 3
2695,Computer Science,Male,Rural,Admitted,0,1,4,3028,1,Scholarship,0,1,1,Lawyer,Bachelor,0,Police Officer,Bachelor,102,24,3,0,0,Group 3
1573,Computer Science,Male,Rural,Admitted,1,1,5,6447,0,Family Support,0,0,0,Doctor,Master,0,Businesswoman,High School,68,26,2,3,0,Group 3
4696,Computer Science,Female,Rural,Not Admitted,1,1,3,5152,1,Family Support,0,0,1,Teacher,Master,0,Pilot,High School,94,6,4,2,1,Group 3
4245,Psychology,Male,Rural,Admitted,1,0,5,3106,0,Family Support,1,0,0,Teacher,Master,1,Nurse,Bachelor,63,19,3,0,0,Group 3
3629,Computer Science,Male,Rural,Admitted,0,0,5,7197,1,Family Support,0,1,1,Pilot,Bachelor,0,Teacher,Master,59,15,4,0,0,Group 2
4735,Computer Science,Male,Urban,Admitted,0,0,5,5599,1,Family Support,0,1,0,Businessman,High School,0,Librarian,Master,50,9,4,1,1,Group 2
3692,Business Administration,Male,Urban,Admitted,1,1,1,6360,0,Scholarship,0,1,1,Artist,High School,1,Engineer,Bachelor,104,10,0,4,0,Group 1
1380,Computer Science,Female,Rural,Not Admitted,0,0,5,3489,1,Family Support,0,1,1,Chef,High School,1,Artist,Master,32,4,1,1,0,Group 2
9066,Engineering,Male,Urban,Admitted,1,0,5,6760,1,Family Support,1,0,1,Lawyer,High School,1,Engineer,High School,61,1,4,0,0,Group 2
7858,Psychology,Male,Urban,Not Admitted,0,1,1,7162,1,Scholarship,0,1,1,Teacher,Master,1,Pilot,High School,86,2,0,1,0,Group 3
4183,Biology,Female,Rural,Not Admitted,0,0,5,6222,1,Family Support,0,1,1,Pilot,Bachelor,0,Librarian,High School,97,6,0,4,1,Group 2
2253,Business Administration,Male,Rural,Not Admitted,0,1,4,3277,0,Scholarship,0,0,1,Pilot,High School,1,Businesswoman,Bachelor,115,1,2,0,1,Group 2
5064,Psychology,Male,Rural,Not Admitted,1,1,4,7076,1,Family Support,0,0,0,Doctor,Bachelor,1,Nurse,High School,86,2,0,3,0,Group 2
2966,Psychology,Female,Urban,Admitted,0,0,5,4373,0,Family Support,0,1,1,Chef,Master,1,Librarian,Bachelor,52,12,3,1,1,Group 3
7116,Engineering,Female,Rural,Not Admitted,0,0,1,3627,1,Family Support,1,1,1,Police Officer,High School,1,Doctor,Master,79,5,4,0,1,Group 3
8421,Computer Science,Male,Rural,Not Admitted,0,1,5,5695,1,Scholarship,0,1,1,Engineer,Master,1,Businesswoman,Bachelor,44,4,0,0,1,Group 1
4154,Engineering,Male,Urban,Admitted,0,0,5,4170,0,Family Support,1,0,0,Doctor,Master,0,Police Officer,Bachelor,79,10,4,3,0,Group 1
3615,Computer Science,Female,Urban,Not Admitted,1,1,2,7460,1,Family Support,1,1,0,Doctor,High School,1,Businesswoman,Bachelor,92,10,4,2,1,Group 3
1594,Computer Science,Male,Rural,Not Admitted,0,0,3,3677,0,Scholarship,0,1,0,Police Officer,Bachelor,1,Nurse,Bachelor,49,17,1,1,1,Group 2
3832,Psychology,Male,Urban,Not Admitted,0,0,1,6717,1,Family Support,1,0,1,Teacher,High School,0,Pilot,High School,70,18,3,4,1,Group 2
5159,Computer Science,Male,Rural,Not Admitted,0,1,3,6361,1,Family Support,1,0,0,Pilot,Master,1,Artist,High School,76,14,0,3,1,Group 1
4900,Business Administration,Female,Urban,Admitted,0,1,2,6401,1,Family Support,0,0,0,Businessman,Bachelor,1,Artist,Bachelor,67,4,4,3,1,Group 1
1561,Business Administration,Male,Rural,Not Admitted,1,0,3,5442,1,Family Support,0,1,1,Doctor,Bachelor,1,Teacher,Bachelor,35,7,3,2,0,Group 2
9118,Business Administration,Female,Urban,Admitted,0,0,5,3554,0,Scholarship,0,0,1,Chef,High School,1,Doctor,High School,95,26,1,3,1,Group 3
7627,Psychology,Female,Urban,Admitted,0,1,4,3802,1,Family Support,1,0,1,Chef,High School,0,Teacher,High School,73,17,2,1,1,Group 2
1715,Engineering,Female,Urban,Admitted,0,0,1,4162,1,Family Support,0,0,0,Pilot,High School,0,Businesswoman,High School,48,9,1,4,0,Group 3
4123,Biology,Female,Rural,Not Admitted,0,0,1,3423,1,Scholarship,1,1,0,Lawyer,Bachelor,0,Teacher,Master,59,13,0,3,0,Group 2
6050,Computer Science,Male,Rural,Not Admitted,1,0,5,4276,1,Family Support,0,0,0,Engineer,Bachelor,1,Businesswoman,High School,118,2,0,0,1,Group 2
6525,Biology,Female,Rural,Admitted,0,1,3,3415,0,Scholarship,0,0,0,Police Officer,High School,0,Teacher,Master,63,3,4,0,0,Group 3
3814,Engineering,Male,Urban,Admitted,0,0,1,5992,1,Family Support,1,0,0,Chef,Master,1,Nurse,Master,83,0,3,3,1,Group 2
4899,Engineering,Female,Urban,Admitted,1,0,2,5005,0,Scholarship,0,1,0,Police Officer,Bachelor,1,Librarian,Master,58,7,1,4,1,Group 1
5524,Psychology,Female,Urban,Admitted,0,0,2,5744,1,Scholarship,1,0,0,Doctor,Master,1,Doctor,High School,97,4,3,2,1,Group 2
5130,Business Administration,Male,Rural,Admitted,1,1,3,7672,0,Scholarship,1,0,0,Pilot,High School,1,Librarian,High School,39,1,4,2,0,Group 1
7506,Business Administration,Female,Urban,Admitted,0,1,2,5863,1,Scholarship,0,1,0,Engineer,High School,0,Artist,High School,112,25,2,0,0,Group 3
2973,Engineering,Female,Rural,Not Admitted,0,0,4,5012,0,Scholarship,1,1,0,Artist,Master,1,Police Officer,Bachelor,57,11,0,1,0,Group 1
2500,Psychology,Male,Rural,Not Admitted,0,1,5,7275,1,Scholarship,0,0,1,Police Officer,High School,1,Nurse,Master,87,19,3,4,0,Group 3
5543,Psychology,Female,Rural,Not Admitted,0,1,1,4830,0,Scholarship,0,1,0,Chef,Master,0,Librarian,High School,87,9,0,3,0,Group 2
6098,Computer Science,Female,Rural,Admitted,0,0,5,7309,0,Scholarship,0,0,1,Teacher,Master,1,Nurse,High School,43,10,4,2,0,Group 2
8195,Business Administration,Female,Rural,Not Admitted,0,0,3,7248,1,Family Support,1,1,1,Police Officer,Bachelor,1,Librarian,High School,40,26,2,0,1,Group 1
7082,Engineering,Male,Urban,Admitted,0,1,5,6940,1,Scholarship,1,1,0,Teacher,Master,1,Engineer,Bachelor,105,4,1,1,1,Group 3
9877,Biology,Female,Urban,Admitted,0,0,1,6871,1,Scholarship,1,1,0,Police Officer,High School,0,Pilot,Bachelor,70,0,3,2,1,Group 2
2873,Business Administration,Male,Urban,Not Admitted,0,0,1,4617,0,Family Support,0,0,0,Artist,High School,1,Police Officer,Master,98,19,0,1,0,Group 2
9920,Computer Science,Male,Urban,Admitted,0,0,3,4643,0,Family Support,0,1,0,Pilot,High School,0,Teacher,Bachelor,108,17,2,4,1,Group 1
8707,Psychology,Male,Urban,Not Admitted,0,0,1,5799,1,Scholarship,0,0,0,Businessman,High School,0,Teacher,High School,51,14,0,1,0,Group 1
1412,Engineering,Female,Urban,Not Admitted,0,1,2,4803,0,Family Support,1,1,1,Artist,High School,0,Police Officer,High School,98,5,0,1,0,Group 2
4815,Business Administration,Female,Rural,Not Admitted,1,1,5,3953,1,Scholarship,1,0,1,Doctor,Bachelor,0,Police Officer,High School,108,6,4,0,0,Group 1
2515,Biology,Female,Urban,Admitted,0,0,4,6314,0,Scholarship,0,1,1,Chef,Bachelor,0,Businesswoman,Bachelor,98,23,2,1,0,Group 1
9952,Computer Science,Female,Rural,Admitted,1,0,4,7883,1,Family Support,0,0,1,Pilot,Bachelor,0,Librarian,Master,105,5,4,4,1,Group 2
6967,Computer Science,Male,Rural,Admitted,1,1,4,6207,0,Family Support,1,0,1,Pilot,Master,1,Engineer,Bachelor,84,28,4,0,1,Group 3
8114,Business Administration,Male,Rural,Not Admitted,0,0,3,4182,1,Scholarship,1,0,1,Artist,Bachelor,1,Police Officer,Bachelor,47,4,3,1,0,Group 2
9458,Biology,Female,Rural,Admitted,1,0,4,7247,0,Family Support,1,0,0,Teacher,Master,0,Artist,Bachelor,79,8,1,0,1,Group 3
1548,Computer Science,Female,Rural,Not Admitted,0,0,5,3908,1,Family Support,1,0,1,Chef,Master,0,Teacher,High School,96,11,1,1,1,Group 1
6958,Engineering,Male,Urban,Admitted,0,1,1,6625,0,Scholarship,0,1,0,Police Officer,Bachelor,1,Librarian,Bachelor,58,14,4,3,1,Group 3
1720,Computer Science,Female,Urban,Not Admitted,1,0,2,7429,1,Scholarship,1,0,1,Businessman,High School,1,Police Officer,Bachelor,53,18,4,2,1,Group 1
7985,Biology,Female,Urban,Not Admitted,1,0,4,3462,0,Family Support,1,1,1,Doctor,Bachelor,1,Engineer,Master,50,15,0,0,1,Group 2
6239,Psychology,Female,Rural,Admitted,1,0,4,4492,1,Family Support,0,1,1,Pilot,Master,1,Engineer,High School,68,2,0,2,1,Group 2
3713,Psychology,Female,Urban,Admitted,0,0,4,4049,1,Scholarship,0,1,1,Artist,Master,0,Nurse,Bachelor,111,19,2,3,0,Group 2
5835,Business Administration,Female,Urban,Not Admitted,1,0,2,6237,0,Scholarship,0,1,0,Police Officer,Master,1,Artist,High School,80,4,3,0,0,Group 2
9850,Biology,Female,Rural,Not Admitted,1,1,5,6437,1,Family Support,0,1,0,Businessman,Bachelor,1,Teacher,Bachelor,102,20,4,2,0,Group 3
9557,Computer Science,Male,Rural,Admitted,1,0,4,7901,0,Family Support,1,0,1,Chef,Bachelor,0,Teacher,High School,54,20,0,4,1,Group 1
7110,Computer Science,Male,Urban,Not Admitted,0,1,1,7534,1,Scholarship,0,1,0,Police Officer,Master,1,Nurse,Master,109,25,1,2,0,Group 1
6651,Psychology,Male,Rural,Admitted,0,1,3,7489,0,Family Support,1,0,1,Pilot,Bachelor,1,Engineer,Bachelor,119,7,4,3,0,Group 3
6675,Psychology,Male,Rural,Admitted,1,0,2,6538,1,Scholarship,1,0,1,Engineer,Bachelor,1,Librarian,Master,47,26,3,3,1,Group 3
9194,Engineering,Female,Rural,Not Admitted,1,0,5,3266,0,Family Support,1,1,0,Chef,Master,0,Pilot,Master,85,25,3,4,1,Group 3
4869,Psychology,Female,Urban,Admitted,1,0,1,4558,1,Family Support,0,0,1,Police Officer,Bachelor,0,Artist,Master,90,0,4,0,0,Group 2
8842,Engineering,Male,Rural,Not Admitted,1,0,2,5168,1,Family Support,0,1,1,Engineer,Bachelor,1,Teacher,High School,39,5,0,2,0,Group 2
6230,Computer Science,Male,Rural,Admitted,1,0,2,4884,0,Scholarship,1,0,1,Engineer,High School,1,Nurse,High School,51,2,1,3,1,Group 3
4998,Engineering,Male,Rural,Not Admitted,1,0,3,7738,0,Scholarship,1,0,0,Teacher,High School,0,Librarian,Master,82,3,0,3,0,Group 2
2881,Engineering,Male,Rural,Admitted,1,0,3,6539,1,Family Support,0,1,0,Teacher,Bachelor,1,Librarian,High School,55,4,4,3,1,Group 1
5377,Business Administration,Male,Rural,Admitted,0,0,5,5866,1,Family Support,0,0,0,Doctor,Bachelor,0,Doctor,Master,80,8,0,0,1,Group 2
9323,Psychology,Female,Urban,Not Admitted,1,0,4,7278,0,Scholarship,1,0,0,Police Officer,Bachelor,1,Teacher,High School,58,7,2,2,0,Group 1
8669,Engineering,Female,Urban,Admitted,1,0,3,5546,0,Family Support,0,0,1,Artist,Master,1,Pilot,High School,113,3,2,1,1,Group 1
9205,Computer Science,Male,Rural,Not Admitted,0,1,5,6518,0,Scholarship,0,1,0,Engineer,Bachelor,1,Engineer,Bachelor,118,14,0,0,1,Group 3
4349,Biology,Male,Rural,Not Admitted,1,0,2,6248,1,Scholarship,1,1,1,Engineer,Bachelor,0,Nurse,Bachelor,54,23,2,1,1,Group 3
7421,Engineering,Female,Urban,Not Admitted,0,0,4,5117,0,Family Support,0,0,0,Doctor,High School,1,Doctor,Master,51,22,0,3,0,Group 3
9241,Psychology,Female,Urban,Not Admitted,1,0,1,4799,0,Scholarship,1,0,1,Pilot,Bachelor,0,Police Officer,Bachelor,106,9,2,2,1,Group 3
6890,Business Administration,Female,Rural,Not Admitted,0,1,2,3122,0,Scholarship,0,1,0,Chef,High School,1,Businesswoman,High School,86,17,3,4,1,Group 1
7067,Computer Science,Male,Rural,Admitted,1,1,5,3391,1,Family Support,1,0,0,Chef,Bachelor,1,Artist,High School,105,20,1,2,0,Group 3
3106,Business Administration,Female,Urban,Admitted,1,1,1,6298,0,Family Support,1,1,0,Chef,Master,1,Nurse,High School,105,7,2,4,0,Group 2
6289,Biology,Male,Rural,Admitted,0,0,2,5415,0,Family Support,0,1,0,Businessman,Bachelor,1,Engineer,High School,89,19,1,2,0,Group 1
7038,Engineering,Male,Rural,Admitted,0,1,3,7553,0,Family Support,0,0,0,Artist,Bachelor,1,Police Officer,Bachelor,53,10,3,2,0,Group 1
6981,Engineering,Female,Urban,Admitted,0,0,5,7040,0,Family Support,0,1,0,Police Officer,High School,0,Teacher,High School,33,20,1,1,0,Group 3
4899,Psychology,Female,Urban,Admitted,1,0,1,6143,1,Family Support,1,1,1,Businessman,High School,1,Teacher,High School,50,10,0,4,0,Group 3
8145,Engineering,Female,Urban,Admitted,1,1,3,5559,1,Family Support,0,0,0,Police Officer,High School,0,Artist,High School,85,29,3,4,0,Group 2
1712,Computer Science,Male,Urban,Not Admitted,1,0,1,4095,0,Family Support,1,1,0,Engineer,Bachelor,0,Artist,High School,96,29,3,4,1,Group 2
7911,Biology,Female,Rural,Not Admitted,1,1,4,5771,0,Family Support,1,0,1,Lawyer,Master,1,Nurse,Master,91,16,4,2,1,Group 1
6551,Business Administration,Female,Rural,Not Admitted,1,1,4,7141,1,Scholarship,0,0,0,Artist,High School,1,Librarian,Bachelor,85,7,0,1,1,Group 2
2091,Biology,Male,Rural,Admitted,0,1,5,7688,1,Scholarship,1,1,1,Lawyer,Bachelor,1,Librarian,Master,108,4,0,1,0,Group 2
8276,Engineering,Female,Rural,Not Admitted,1,0,1,5987,1,Scholarship,1,1,0,Businessman,Bachelor,0,Artist,High School,42,19,2,2,1,Group 3
5611,Business Administration,Female,Urban,Admitted,0,0,4,3772,1,Family Support,1,0,1,Pilot,Bachelor,1,Teacher,High School,68,18,1,0,1,Group 2
8554,Psychology,Male,Urban,Admitted,0,0,2,7577,1,Scholarship,0,1,0,Police Officer,High School,1,Police Officer,High School,69,7,1,3,1,Group 2
7030,Biology,Male,Rural,Admitted,1,0,2,4198,1,Family Support,0,0,1,Police Officer,Bachelor,0,Businesswoman,High School,111,4,2,2,0,Group 3
6902,Business Administration,Male,Rural,Not Admitted,1,1,4,4450,0,Scholarship,0,0,1,Artist,Bachelor,1,Nurse,Master,30,10,1,0,0,Group 2
7909,Business Administration,Male,Rural,Not Admitted,0,0,4,7750,0,Scholarship,0,0,1,Police Officer,High School,0,Teacher,High School,105,22,2,4,1,Group 3
9844,Business Administration,Male,Urban,Not Admitted,1,1,5,5284,0,Scholarship,0,0,0,Teacher,Bachelor,1,Businesswoman,Master,39,8,3,2,1,Group 2
5450,Computer Science,Female,Urban,Admitted,0,0,5,6038,0,Family Support,0,1,1,Teacher,Bachelor,1,Librarian,Bachelor,107,24,3,3,1,Group 3
5603,Biology,Female,Urban,Admitted,1,1,2,4163,1,Family Support,0,0,1,Engineer,Master,0,Doctor,High School,72,8,2,1,0,Group 1
3589,Business Administration,Male,Rural,Admitted,0,1,3,3063,0,Scholarship,0,1,1,Engineer,Bachelor,1,Artist,Bachelor,98,3,4,3,1,Group 3
6378,Biology,Female,Rural,Admitted,1,0,1,5326,1,Family Support,1,0,0,Engineer,Master,1,Teacher,Bachelor,70,8,0,3,0,Group 1
9590,Business Administration,Female,Rural,Not Admitted,1,1,3,3049,1,Family Support,1,0,0,Teacher,High School,0,Businesswoman,High School,85,22,3,1,0,Group 3
2602,Psychology,Male,Urban,Not Admitted,1,0,5,7310,1,Family Support,0,0,0,Police Officer,High School,1,Librarian,Bachelor,105,24,0,2,0,Group 2
7547,Psychology,Male,Rural,Not Admitted,0,0,3,4674,0,Family Support,1,0,0,Chef,Master,0,Businesswoman,Master,104,13,4,3,0,Group 2
5088,Psychology,Male,Urban,Not Admitted,1,1,5,5478,1,Scholarship,1,1,1,Teacher,Master,1,Nurse,High School,113,14,3,3,0,Group 1
7770,Engineering,Female,Rural,Admitted,0,0,3,3504,0,Scholarship,0,0,0,Police Officer,Master,0,Engineer,High School,76,6,0,1,0,Group 1
6492,Business Administration,Male,Rural,Admitted,1,1,2,4591,1,Family Support,0,0,0,Engineer,Bachelor,0,Engineer,Master,69,20,2,2,0,Group 3
3553,Engineering,Female,Urban,Not Admitted,1,0,5,7344,0,Family Support,0,1,0,Teacher,Bachelor,0,Businesswoman,High School,85,29,2,2,1,Group 3
7094,Biology,Female,Urban,Admitted,0,1,2,3733,1,Family Support,0,0,1,Engineer,Master,0,Police Officer,High School,35,25,3,4,1,Group 1
5071,Engineering,Female,Rural,Admitted,0,1,3,5852,0,Scholarship,0,1,0,Chef,Master,0,Artist,Master,105,20,1,1,0,Group 2
7170,Biology,Female,Urban,Not Admitted,0,0,4,3467,1,Scholarship,0,0,1,Teacher,Master,1,Teacher,High School,64,15,4,0,1,Group 3
2221,Biology,Male,Urban,Not Admitted,1,0,4,5808,1,Family Support,0,0,0,Artist,High School,0,Police Officer,Bachelor,101,22,4,2,1,Group 3
6160,Biology,Female,Urban,Admitted,1,1,1,3509,0,Scholarship,1,0,0,Pilot,Bachelor,1,Police Officer,Bachelor,111,15,3,0,0,Group 1
7326,Engineering,Male,Urban,Not Admitted,1,0,4,5773,1,Family Support,0,0,1,Chef,Bachelor,1,Engineer,High School,69,3,1,4,0,Group 2
6805,Business Administration,Female,Urban,Not Admitted,1,1,1,5857,0,Family Support,1,0,0,Pilot,High School,1,Librarian,Master,109,27,4,3,1,Group 3
2911,Engineering,Male,Rural,Not Admitted,1,0,3,6229,0,Family Support,1,0,0,Engineer,Bachelor,1,Teacher,Bachelor,39,5,1,3,0,Group 2
9168,Business Administration,Male,Rural,Not Admitted,1,1,1,6165,1,Family Support,0,0,0,Pilot,Master,0,Police Officer,Bachelor,108,23,1,2,0,Group 1
5924,Business Administration,Male,Rural,Not Admitted,1,0,1,4509,0,Family Support,0,0,0,Pilot,Bachelor,1,Businesswoman,Master,37,16,3,1,1,Group 3
7859,Biology,Female,Rural,Not Admitted,0,1,1,7069,0,Scholarship,1,0,0,Doctor,Master,0,Nurse,Bachelor,108,11,0,4,1,Group 1
1484,Engineering,Female,Urban,Not Admitted,1,0,2,6510,0,Scholarship,0,1,0,Pilot,High School,1,Librarian,Bachelor,91,14,4,4,0,Group 1
1380,Business Administration,Female,Rural,Not Admitted,0,0,1,3165,1,Scholarship,1,0,1,Doctor,High School,0,Police Officer,High School,97,2,1,0,0,Group 2
5882,Psychology,Male,Urban,Not Admitted,1,1,5,6526,1,Scholarship,1,1,0,Engineer,Bachelor,1,Nurse,High School,89,18,2,0,1,Group 3
2597,Business Administration,Female,Rural,Admitted,0,1,3,6441,0,Scholarship,1,1,0,Chef,Master,1,Businesswoman,Bachelor,102,10,4,4,0,Group 1
3045,Psychology,Female,Rural,Not Admitted,0,1,2,4401,0,Family Support,1,1,0,Artist,Master,1,Librarian,High School,67,4,3,4,0,Group 2
9433,Engineering,Female,Urban,Not Admitted,0,1,5,7003,1,Scholarship,1,1,1,Pilot,Bachelor,1,Engineer,High School,86,1,4,3,1,Group 3
3292,Engineering,Male,Rural,Not Admitted,1,1,3,4414,1,Family Support,0,0,0,Businessman,High School,1,Engineer,High School,108,14,3,4,0,Group 3
2641,Engineering,Female,Rural,Admitted,0,1,2,4375,0,Scholarship,1,0,1,Police Officer,Master,1,Artist,Bachelor,80,9,4,3,0,Group 1
2018,Business Administration,Female,Rural,Not Admitted,0,0,3,6153,1,Scholarship,1,0,0,Teacher,Bachelor,1,Doctor,Bachelor,85,13,2,0,0,Group 3
5736,Computer Science,Male,Rural,Not Admitted,0,0,4,6059,0,Scholarship,0,0,0,Lawyer,Master,0,Librarian,Master,92,1,0,4,1,Group 2
3937,Business Administration,Male,Rural,Admitted,0,1,3,3062,0,Scholarship,1,0,0,Doctor,Master,1,Doctor,Bachelor,54,20,3,2,0,Group 2
2671,Business Administration,Male,Rural,Admitted,1,0,4,5749,1,Scholarship,0,1,1,Artist,Master,0,Engineer,Bachelor,89,12,4,1,0,Group 3
4230,Biology,Male,Rural,Not Admitted,1,1,4,6974,0,Scholarship,0,1,1,Engineer,Bachelor,1,Pilot,Master,94,18,3,3,1,Group 1
